D,M,sigma_ku,sigma_ka,sigma_w
12987,0.006249200087040663,4.824363259103848e-06,2.301458401632317e-08,1.205107764690183e-07,1.155141944764182e-06
12988,0.006375539116561413,4.964848358213203e-06,2.3645673863370575e-08,1.1339296435153301e-07,1.1217006203878555e-06
12989,0.006383376661688089,4.9936088544200175e-06,2.4354495309353297e-08,1.1534039145999486e-07,1.1637516763585154e-06
12990,0.006379654631018639,5.013890586269554e-06,2.4411921373257428e-08,1.1282278222779496e-07,1.1255394838372013e-06
12991,0.006400390528142452,5.114613941259449e-06,2.5370518130785058e-08,1.1442422476193315e-07,1.1623553746176185e-06
12992,0.006360817700624466,5.202387910685502e-06,2.5613095644416717e-08,1.1196907223620656e-07,1.2290303175177542e-06
12993,0.006354132201522589,5.31662999492255e-06,2.6635049721335236e-08,1.1144446432354016e-07,1.20831236927188e-06
12994,0.006405271124094725,5.4473753152706195e-06,2.7792648182867197e-08,1.1600540261724746e-07,1.2713043133771862e-06
12995,0.006289872340857983,5.461697583086789e-06,2.7976160055231958e-08,1.1297315438696387e-07,1.3068856787867844e-06
12996,0.006362585816532373,5.704280738427769e-06,3.022177708089657e-08,1.1539982125441384e-07,1.3065488246866153e-06
12997,0.006371224299073219,5.7072602430707775e-06,3.090273992256698e-08,1.1859683723969283e-07,1.4368798701980268e-06
12998,0.006413462106138468,5.8083264775632415e-06,3.151047067717627e-08,1.1607561845039527e-07,1.40671386361646e-06
12999,0.006401171907782555,6.202622444106964e-06,3.50323610120995e-08,1.0962389751512092e-07,1.578649403199961e-06
13000,0.006410147994756699,6.216945621417835e-06,3.483646437985044e-08,1.0699483965481704e-07,1.5441200957866386e-06
13001,0.006387683562934399,6.219581337063573e-06,3.488381850047517e-08,1.0848955867004406e-07,1.4976729971749592e-06
13002,0.006394919939339161,6.227602170838509e-06,3.513889268447201e-08,1.0905154113061144e-07,1.5353645039795083e-06
13003,0.006390226539224386,6.2476538005284965e-06,3.54343967501336e-08,1.0983172415990339e-07,1.5125550589800696e-06
13004,0.006413462106138468,6.258082066779025e-06,3.545139648508666e-08,1.082098037841206e-07,1.5562268345092889e-06
13005,0.00638318108394742,6.289250450208783e-06,3.553331850980612e-08,1.0858516219514058e-07,1.5696163018219522e-06
13006,0.007523795589804649,6.562312591995578e-06,3.7864328561454386e-08,1.112375400680321e-07,1.5712753338448238e-06
13007,0.00713950302451849,7.108437330316519e-06,4.403907638561577e-08,1.176835553451383e-07,1.9250060177000705e-06
13008,0.007180877961218357,7.170657681854209e-06,4.4851848457483356e-08,1.1960852930315014e-07,1.9901028736057924e-06
13009,0.007627745158970356,7.197814284154447e-06,4.5286149941148324e-08,1.1700552704496658e-07,2.0260952169337543e-06
13010,0.007641007658094168,7.258545792865334e-06,4.485548288357677e-08,1.1211606931738061e-07,1.8647385786607629e-06
13011,0.0076239751651883125,7.367289072135463e-06,4.654467034015397e-08,1.095086190616712e-07,1.9186104509572033e-06
13012,0.008837702684104443,9.403966942045372e-06,6.592538426275496e-08,1.167161229886915e-07,2.6661371066438733e-06
13013,0.009257564321160316,1.0320209185010754e-05,7.434574911258096e-08,1.3808376309043524e-07,2.8256267796678003e-06
13014,0.009249459020793438,1.0412566552986391e-05,7.465285278840383e-08,1.3826165456976014e-07,2.843921492967638e-06
13015,0.009444707073271275,1.1145581083837897e-05,8.146390229057943e-08,1.5013102938610245e-07,2.9452644412231166e-06
13016,0.009434378705918789,1.119588705478236e-05,8.208754564975607e-08,1.534025102500891e-07,2.943081881312537e-06
13017,0.011012152768671513,1.1996626199106686e-05,8.59731272839781e-08,1.6293553528612392e-07,2.844369191734586e-06
13018,0.011014762334525585,1.2160598998889327e-05,8.724862965436841e-08,1.6742235686706408e-07,2.8676772672042716e-06
13019,0.011022024787962437,1.2194290320621803e-05,8.865489320442066e-08,1.7143301533906197e-07,2.9671325592062203e-06
13020,0.01103607751429081,1.2585606782522518e-05,9.323325400600879e-08,1.7892283210585447e-07,3.076618895647698e-06
13021,0.010973377153277397,1.2615854757314082e-05,9.480471874212526e-08,1.8192280037965247e-07,3.159895641147159e-06
13022,0.011013401672244072,1.2637743566301651e-05,9.496673669673328e-08,1.8603766704927693e-07,2.9730388177995337e-06
13023,0.011034151539206505,1.271967266802676e-05,9.660497823915648e-08,1.822703978859863e-07,2.832967993526836e-06
13024,0.010955135338008404,1.2740408237732481e-05,9.620061547366276e-08,1.8484851693756355e-07,2.9301056656549918e-06
13025,0.011028259061276913,1.2787621017196216e-05,9.6957556650068e-08,1.8622928621425672e-07,2.895256329793483e-06
13026,0.010971440002322197,1.2790486835001502e-05,9.722731419969932e-08,1.852003350677478e-07,2.8940137326571858e-06
13027,0.010999659076333046,1.3048194887232967e-05,9.848438509152402e-08,1.945327454677681e-07,3.0385874651983613e-06
13028,0.011009201407432556,1.308131049881922e-05,9.861508232233973e-08,1.9530845918325213e-07,3.1819072319194674e-06
13029,0.011010675691068172,1.3144902368367184e-05,9.929321009849446e-08,1.971516780940874e-07,3.1060401397553505e-06
13030,0.011010675691068172,1.318993599852547e-05,1.0100279013158797e-07,2.0061253280800884e-07,3.3648727821855573e-06
13031,0.011036870069801807,1.4844697034277488e-05,1.1275461275772614e-07,2.3727575637622067e-07,3.7168667859077686e-06
13032,0.004674398340284824,1.2297531384319882e-06,1.9915549209770234e-09,4.2745341488625854e-08,2.96377095310163e-07
13033,0.00461654644459486,1.2310138117754832e-06,1.995320353387342e-09,4.2966885160922175e-08,2.9056968742224853e-07
13034,0.0046532247215509415,1.683176265032671e-06,3.4362550582756057e-09,6.171089239614957e-08,3.535123767051118e-07
13035,0.004639234859496355,1.814034703784273e-06,3.80968590008024e-09,6.084625425728518e-08,3.615956813973753e-07
13036,0.004696008749306202,1.895391619655129e-06,4.1856051957722684e-09,6.701160515376614e-08,3.9954960584509536e-07
13037,0.00464488985016942,1.9043297925236402e-06,4.22893098317445e-09,6.779102079690347e-08,3.9281539443436486e-07
13038,0.00467413105070591,1.9546337171050254e-06,4.39544711738904e-09,7.471807350611925e-08,3.61748533350692e-07
13039,0.004619523882865906,1.9793849332927493e-06,4.582984214351882e-09,7.747189556539524e-08,3.84592993896149e-07
13040,0.004689082968980074,1.99897885977407e-06,4.608324388755136e-09,7.756843700690297e-08,3.7741864389317925e-07
13041,0.005422868300229311,2.315126039320603e-06,5.9322706746911535e-09,7.76224453602481e-08,4.6503026851496543e-07
13042,0.00543185044080019,2.5129040750471177e-06,6.7948802140449516e-09,8.880896729124288e-08,5.513214773600339e-07
13043,0.005395831540226936,2.552895011831424e-06,7.055636075392613e-09,8.934572548469077e-08,5.460885290631268e-07
13044,0.005444492679089308,2.601022060844116e-06,7.371186327986834e-09,9.30776664631594e-08,5.689162208000198e-07
13045,0.006998035591095686,3.714812464750139e-06,1.1937153487906471e-08,1.0029882702156101e-07,8.345426181222138e-07
13046,0.006982478313148022,3.7774918837385485e-06,1.2451794262346993e-08,1.0411834949763943e-07,8.253164764937537e-07
13047,0.006957010831683874,3.7873464862059336e-06,1.2361169865471311e-08,1.0106821690669676e-07,7.507455848099198e-07
13048,0.006950719747692347,4.060523224325152e-06,1.4386119850939849e-08,1.0415472218028299e-07,7.673717163925176e-07
13049,0.010740925557911396,6.102013230702141e-06,2.573256452365058e-08,1.2904720847473072e-07,1.3241264014141052e-06
13050,0.010760343633592129,6.149108230601996e-06,2.5723197794036423e-08,1.2947786842687492e-07,1.3421692983683897e-06
13051,0.010720424354076385,6.149682576506166e-06,2.5822052052149047e-08,1.2921564973567e-07,1.2997761587030254e-06
13052,0.010753023438155651,8.02089834905928e-06,3.786259128446545e-08,1.4726489894201222e-07,1.699081508377276e-06
13053,0.010764408856630325,8.138463272189256e-06,3.8753430686711e-08,1.461860250628888e-07,1.739484673635161e-06
13054,0.010733243077993393,8.322835128637962e-06,3.995542385837325e-08,1.532917224267294e-07,1.7143495369964512e-06
13055,0.009385494515299797,9.790702279133257e-06,6.466360957801953e-08,2.373796519350435e-07,2.0521767964964965e-06
13056,0.009399733506143093,9.839513950282708e-06,6.495011461993272e-08,2.407334136478312e-07,2.1559110336966114e-06
13057,0.011026672087609768,1.0062730325444136e-05,4.743804993267986e-08,1.9508152604430506e-07,2.3913751192594646e-06
13058,0.011402193456888199,1.0119340004166588e-05,4.7059959484840874e-08,1.9190349576092558e-07,2.4997616492328234e-06
13059,0.00941607728600502,1.0259364898956846e-05,7.087279385586953e-08,2.1840459396571532e-07,2.038782440649811e-06
13060,0.009392150677740574,1.0311729965906125e-05,7.139977498127337e-08,2.2061158233555034e-07,2.0653164938266855e-06
13061,0.009437821805477142,1.0335790648241527e-05,7.180727834565914e-08,2.220625532345366e-07,2.0493557713052724e-06
13062,0.011391335166990757,1.0718976227508392e-05,5.0213689206657364e-08,2.1985512432820542e-07,2.6025711576949107e-06
13063,0.01134581584483385,1.0879514775297139e-05,5.102364042386398e-08,2.176180231572289e-07,2.4331638996955007e-06
13064,0.009409702382981777,1.0901168025156949e-05,7.49487298890017e-08,2.3266882465122762e-07,1.99559326574672e-06
13065,0.009982609190046787,1.1128278856631368e-05,7.654216460650787e-08,2.429588903396507e-07,2.258901304230676e-06
13066,0.009943087585270405,1.1139738489873707e-05,7.679553704065256e-08,2.415760604890238e-07,2.1282753550622147e-06
13067,0.012736266478896141,1.185178552987054e-05,5.151684590032346e-08,2.4157023403859057e-07,2.79389564639132e-06
13068,0.012684931978583336,1.1882953003805596e-05,5.211683173911297e-08,2.4542234200453095e-07,2.852781335604959e-06
13069,0.012731161899864674,1.2377742677927017e-05,5.658094792693191e-08,2.4450437763334776e-07,2.8737149477819912e-06
13070,0.012720947153866291,1.2424495253071655e-05,5.6825207650490484e-08,2.442645268274646e-07,2.834912720572902e-06
13071,0.012714557349681854,1.2434001291694585e-05,5.654576540337075e-08,2.4317097313542035e-07,2.996130660903873e-06
13072,0.012726940214633942,1.3667195162270218e-05,5.969515370907175e-08,2.968100147882069e-07,3.1202282571030082e-06
13073,0.012720947153866291,1.3736522305407561e-05,6.022373355563104e-08,3.021252155122056e-07,3.2630039186187787e-06
13074,0.012514591217041016,1.4206787454895675e-05,9.213086826775907e-08,3.6632496858146624e-07,3.511865315886098e-06
13075,0.012500900775194168,1.4212175301508978e-05,9.294189595721036e-08,3.6283714166529535e-07,3.2643156373524107e-06
13076,0.012674875557422638,1.4230735359888058e-05,6.576102151711893e-08,3.0965992436904344e-07,3.4700485684879823e-06
13077,0.01247848104685545,1.4268206541601103e-05,9.465778560979743e-08,3.6398901670509076e-07,3.4893962492787978e-06
13078,0.012683355249464512,1.4673275472887326e-05,6.591604773120707e-08,3.205146015261562e-07,3.298069941592985e-06
13079,0.00032403701334260404,8.364887449374692e-09,7.897370637218598e-14,3.658239076248515e-12,1.7712027677863063e-10
13080,0.0017421252559870481,2.062575816808021e-07,6.243536243566439e-11,2.580875069213562e-09,5.7051160240462195e-08
13081,0.009074551984667778,3.136832674499601e-06,8.242916571532533e-09,6.784631523260032e-08,2.681319529074244e-06
13082,0.009061180986464024,3.1465731353819137e-06,8.283131514019715e-09,6.814570241431284e-08,2.214354708485189e-06
13083,0.009061319753527641,3.164106146869017e-06,8.370081516773098e-09,6.886701697794706e-08,2.4707737793505657e-06
13084,0.009087628684937954,3.1810634482098976e-06,8.447322841220739e-09,6.94506567811004e-08,2.7367261736799264e-06
13085,0.009086527861654758,3.323609689687146e-06,9.100844522436091e-09,7.191896855829327e-08,2.443983021294116e-06
13086,0.00908033549785614,3.3263602290389827e-06,9.11411746074009e-09,7.220977238375781e-08,2.1930561615590705e-06
13087,0.009083088487386703,3.416540948819602e-06,9.760550589987815e-09,7.644535315876055e-08,2.390542249486316e-06
13088,0.009808924980461597,4.355700639280258e-06,1.4987078245098928e-08,1.199507266846922e-07,2.7634828256850597e-06
13089,0.00978710874915123,4.367846941022435e-06,1.505107860566568e-08,1.2035873453442036e-07,2.855390221156995e-06
13090,0.009740764275193214,4.368878308014246e-06,1.512960068339453e-08,1.2129409299177496e-07,2.680551915545948e-06
13091,0.00983298011124134,4.389961759443395e-06,1.5195512403920475e-08,1.211445521676069e-07,2.7856858650920913e-06
13092,0.009826240129768848,4.468912720767548e-06,1.6058560703413605e-08,1.2775998925462773e-07,2.7901551220566034e-06
13093,0.00983298011124134,4.469142368179746e-06,1.603333821265096e-08,1.2746733091262286e-07,2.8170711630082224e-06
13094,0.009830690920352936,4.473151420825161e-06,1.6078317344181414e-08,1.274910204074331e-07,2.9824393550370587e-06
13095,0.0098299290984869,4.483809789235238e-06,1.6161193272523633e-08,1.2847267782944982e-07,2.7280141239316436e-06
13096,0.009790939278900623,5.096623226563679e-06,2.1111345560598238e-08,1.340480082490103e-07,2.8877013846795307e-06
13097,0.00982967484742403,5.2198051889718045e-06,2.2016461542762045e-08,1.387619334991541e-07,2.8534780085465172e-06
13098,0.009808160364627838,5.287412477628095e-06,2.2467570914841417e-08,1.4083704513723205e-07,2.3495642835769104e-06
13099,0.009844413958489895,5.437176696432289e-06,2.3424536976790478e-08,1.3653982477990212e-07,2.175039298890624e-06
13100,0.009780208580195904,5.542023700400023e-06,2.4457804670419137e-08,1.4063905950933986e-07,2.0715699520224007e-06
13101,0.009778675623238087,6.003926955600036e-06,2.78753340410276e-08,1.0865817046123993e-07,1.636334104659909e-06
13102,0.009841875173151493,6.074972134229029e-06,2.8372454607961117e-08,1.11550505721425e-07,1.3434732863970567e-06
13103,0.009852536953985691,6.099720849306323e-06,2.8778380567473505e-08,1.1270780220229426e-07,1.6938417957135243e-06
13104,0.009844033978879452,6.122410468378803e-06,2.9003809132177594e-08,1.1276085842837347e-07,1.4451255765379756e-06
13105,0.009785959497094154,6.833196493971627e-06,3.4773840695834224e-08,1.3710221935525624e-07,2.417449195490917e-06
13106,0.009857484139502048,6.905844657012494e-06,3.550735172552777e-08,1.3916393015733775e-07,2.2691494905302534e-06
13107,0.009888502769172192,6.920167834323365e-06,3.53863498503415e-08,1.3875428805931733e-07,2.1855275917914696e-06
13108,0.00978544820100069,6.99911925039487e-06,3.656450786593268e-08,1.4226404232431378e-07,2.20382617044379e-06
13109,0.00982916634529829,7.013788490439765e-06,3.673416060223644e-08,1.4385497593139007e-07,2.470534809617675e-06
13110,0.009825476445257664,7.057557922962587e-06,3.727071273829097e-08,1.4579762819266762e-07,2.492947942300816e-06
13111,0.00978710874915123,7.078643648128491e-06,3.7353768078673966e-08,1.4462759168054617e-07,2.5183846901200013e-06
13112,0.009774456731975079,7.10889435140416e-06,3.7723197010564036e-08,1.4527741143410822e-07,2.2720464585290756e-06
13113,0.009824587032198906,8.01081296231132e-06,4.75985899583975e-08,1.4927495328720397e-07,2.746945256149047e-06
13114,0.009800255298614502,8.066160262387712e-06,4.8197037472164084e-08,1.5079704951403983e-07,2.9606417228933424e-06
13115,0.009826495312154293,8.209394763980526e-06,5.0813987684250606e-08,1.5361210614628362e-07,2.632423729664879e-06
13116,0.009837936609983444,8.211456588469446e-06,5.0983050670083685e-08,1.5535469799488055e-07,2.5817530513450038e-06
13117,0.009822677820920944,8.247666301031131e-06,5.184393003787591e-08,1.5452955892669706e-07,2.991680958075449e-06
13118,0.009823441505432129,8.283988790935837e-06,5.20685112803676e-08,1.5608358694407798e-07,2.987735115311807e-06
13119,0.009858118370175362,9.388385478814598e-06,6.031120847183047e-08,1.8352875486016273e-07,2.29720831157465e-06
13120,0.009838826023042202,9.395030247105751e-06,6.068232494271797e-08,1.8628915654517186e-07,2.329617927898653e-06
13121,0.009850254282355309,9.405916898685973e-06,6.088556148142743e-08,1.8732970374912838e-07,2.293753823323641e-06
13122,0.009862301871180534,9.463783499086276e-06,6.177828737463642e-08,1.8476221441687812e-07,2.1428816125990124e-06
13123,0.009850000031292439,9.50640969676897e-06,6.193475599047815e-08,1.8893624087468197e-07,2.2901954253029544e-06
13124,0.00982916634529829,1.0039815606432967e-05,6.672244268202121e-08,1.9241772974964988e-07,2.5284562070737593e-06
13125,0.00981198251247406,1.0409014066681266e-05,7.076447872123026e-08,1.8270019097599288e-07,2.3067013898980804e-06
13126,0.009874335490167141,1.0442245184094645e-05,7.11864842628529e-08,1.8581154392904864e-07,2.4257490167656215e-06
13127,0.00985900592058897,1.046928719006246e-05,7.113906264066827e-08,1.8352800168486283e-07,2.4804789973131847e-06
13128,0.00983120035380125,1.1066174010920804e-05,7.802482571150904e-08,1.945883525422687e-07,2.4900180051190546e-06
13129,0.009787875227630138,1.1104560144303832e-05,7.902096399448055e-08,1.9691336206051346e-07,2.490806082278141e-06
13130,0.009839462116360664,1.1141460163344163e-05,7.881359209704897e-08,1.989313460626363e-07,2.4086193661787547e-06
13131,0.009837936609983444,1.1159678251715377e-05,7.819680547527241e-08,1.9607689694112196e-07,2.3349457478616387e-06
13132,0.009860147722065449,1.1294549040030688e-05,8.16370544498568e-08,1.9972831921677425e-07,2.486959829184343e-06
13133,0.009825476445257664,1.1618943062785547e-05,8.348188629270226e-08,2.1189266874444002e-07,2.476706185916555e-06
13134,0.009830310009419918,1.1632349924184382e-05,8.43064640321245e-08,2.1535342398237844e-07,2.380252681177808e-06
13135,0.009787492454051971,1.1740177797037177e-05,8.411977603373089e-08,2.1587554499546968e-07,2.4230487269960577e-06
13136,0.009861287660896778,1.1770429409807548e-05,8.600535750247218e-08,2.1854560827705427e-07,2.35165202866483e-06
13137,0.009772154502570629,1.1910340617760085e-05,8.627413450312815e-08,2.1895576196584443e-07,2.2794843062001746e-06
13138,0.009853553026914597,1.19143496704055e-05,8.767074888282878e-08,2.2631969898156967e-07,2.3617940314579755e-06
13139,0.009856723248958588,1.1922713383683003e-05,8.81487807191661e-08,2.2677032518458873e-07,2.492381554475287e-06
13140,0.009836793877184391,1.192638501379406e-05,8.646919269494902e-08,2.1958919660391985e-07,2.2469887426268542e-06
13141,0.009820387698709965,1.1930853361263871e-05,8.702885878619782e-08,2.236119769349898e-07,2.290843667651643e-06
13142,0.009835394099354744,1.1947578059334774e-05,8.686610897257196e-08,2.2092635276749206e-07,2.2713588805345353e-06
13143,0.009824205189943314,1.208176399813965e-05,8.745595891923585e-08,2.2701928514834435e-07,2.5003398604894755e-06
13144,0.009815548546612263,1.255157076229807e-05,9.272600465237701e-08,2.1085079993099498e-07,2.6828283807844855e-06
13145,0.009605727158486843,1.31072056319681e-05,9.89869590739545e-08,2.08382743949187e-07,2.867220473490306e-06
13146,0.009857737459242344,1.3193718586990144e-05,9.937704703588679e-08,2.1315497633622726e-07,2.90651996692759e-06
13147,0.009724968113005161,1.341430197498994e-05,1.0011804363330157e-07,2.2062327786898095e-07,2.670420371941873e-06
13148,0.010486897081136703,1.3433439562504645e-05,1.0024960062082755e-07,2.1955928275474434e-07,2.5855281364783878e-06
13149,0.01049869041889906,1.3655625480168965e-05,1.0381707227224979e-07,2.39210635299969e-07,2.464678118485608e-06
13150,0.01055379118770361,1.3689769730262924e-05,1.0415587325951492e-07,2.3693732487117813e-07,2.388076381976134e-06
13151,0.009937177412211895,1.4453834410232957e-05,1.0628617275187935e-07,2.6945065201289253e-07,2.9569262096629245e-06
13152,0.0017874563345685601,2.0465330408114824e-07,6.189876389228743e-11,2.5660227276347314e-09,5.703452998773173e-08
13153,0.002530316123738885,5.032682679484424e-07,3.4976635476802187e-10,1.2024905515772844e-08,1.1013407430482403e-07
13154,0.009158874861896038,3.506606617520447e-06,1.0698691710331332e-08,7.786474043314229e-08,2.2273984541243408e-06
13155,0.009131401777267456,3.590370170059032e-06,1.1513530573381558e-08,8.817099228508596e-08,2.5532101517455885e-06
13156,0.009058007970452309,4.614209956343984e-06,1.7999099100052263e-08,1.0529407745707431e-07,1.115098939408199e-06
13157,0.009092029184103012,4.7809344323468395e-06,1.9344378543451057e-08,1.0988528487132498e-07,1.1944827065235586e-06
13158,0.009090792387723923,4.793081188836368e-06,1.967186413764921e-08,1.1609888161956405e-07,1.2431416962499497e-06
13159,0.00911619421094656,4.947889010509243e-06,2.1047341647317808e-08,1.1828641532929396e-07,1.1677177553792717e-06
13160,0.009132633917033672,5.004265858588042e-06,2.150506084319659e-08,1.1750158535051014e-07,1.0884888297368889e-06
13161,0.009119484573602676,5.0750809350574855e-06,2.223473494211703e-08,1.209229196774686e-07,1.2091340977349319e-06
13162,0.009090792387723923,5.3144544835959096e-06,2.4496481287883398e-08,1.1986179515588447e-07,1.2847623338529957e-06
13163,0.009121677838265896,5.338861683412688e-06,2.477894511798695e-08,1.2073004995727388e-07,1.4979003708504024e-06
13164,0.009052209556102753,5.580870492849499e-06,2.5879332454792348e-08,1.2042069386097864e-07,1.2587616993187112e-06
13165,0.0104128522798419,7.407050361507572e-06,3.989880426047421e-08,1.382448857611962e-07,1.9882108972524293e-06
13166,0.010359656997025013,7.987550816324074e-06,4.639990081045653e-08,1.4035252604571724e-07,2.3812388008082053e-06
13167,0.010405528359115124,8.306680683745071e-06,4.6646423612628496e-08,1.5379320927877416e-07,2.396374384261435e-06
13168,0.010431323200464249,8.39284712128574e-06,4.736337544386515e-08,1.5256757990300684e-07,2.395894853179925e-06
13169,0.01047437358647585,8.416222954110708e-06,4.748926230035977e-08,1.5324380342462973e-07,2.4738833417359274e-06
13170,0.01041837316006422,8.431464266323019e-06,4.832826050460426e-08,1.550561705698783e-07,2.0998511445213808e-06
13171,0.009335015900433064,8.531386811228003e-06,4.55311628400068e-08,3.3191670922860794e-07,2.0206869066896616e-06
13172,0.00970283430069685,8.5382589531946e-06,4.5500438972112534e-08,3.299022637293092e-07,2.2788892692915397e-06
13173,0.010362793691456318,8.903449270292185e-06,5.315982676279418e-08,1.5646065776309115e-07,2.724696287259576e-06
13174,0.010432281531393528,9.020901416079141e-06,5.51506644796973e-08,1.5966831767855183e-07,2.77937033388298e-06
13175,0.010439109057188034,9.759302884049248e-06,6.008813357993859e-08,1.829200755310012e-07,2.4867983938747784e-06
13176,0.009653238579630852,9.78806747298222e-06,5.377118128535585e-08,4.302003731027071e-07,2.496321940270718e-06
13177,0.01064953114837408,1.0237821697955951e-05,6.176334466090339e-08,1.9968372555467795e-07,2.3019874788587913e-06
13178,0.009950627572834492,1.048395370162325e-05,5.5425235956363395e-08,4.5226138922771497e-07,2.41246175392007e-06
13179,0.009923835285007954,1.0485330676601734e-05,5.597149055347472e-08,4.407780522797111e-07,2.4410544483544072e-06
13180,0.009928871877491474,1.1338547665218357e-05,5.8383069045930824e-08,4.995521862838359e-07,3.218621259293286e-06
13181,0.009947486221790314,1.1442248251114506e-05,5.968104943576691e-08,4.954318342242914e-07,3.0380895168491406e-06
13182,0.01060872245579958,1.1556952813407406e-05,7.27092270835783e-08,2.1567278452039318e-07,2.7081925964012044e-06
13183,0.010659267194569111,1.1648275176412426e-05,7.407622604205244e-08,2.188012189208166e-07,2.750816292973468e-06
13184,0.010656218975782394,1.1663977602438536e-05,7.417589387159751e-08,2.1910543068770494e-07,2.9127666039130418e-06
13185,0.010656218975782394,1.1671197171381209e-05,7.442934446544314e-08,2.1885624335027387e-07,2.9222526336525334e-06
13186,0.009960045106709003,1.1735366570064798e-05,6.337648983389954e-08,5.173513386580453e-07,2.7911164579563774e-06
13187,0.010662785731256008,1.182428422907833e-05,7.621770947707773e-08,2.110561894141938e-07,2.97223414236214e-06
13188,0.010689947754144669,1.1835054465336725e-05,7.640031896016808e-08,2.1128481364485197e-07,3.01108025269059e-06
13189,0.010675907135009766,1.183574477181537e-05,7.611979668808999e-08,2.1142669481832854e-07,2.9231503049231833e-06
13190,0.009897222742438316,1.1888226254086476e-05,6.356507498139763e-08,5.063871526544972e-07,3.146218887195573e-06
13191,0.009950502775609493,1.2035699000989553e-05,6.590165213538057e-08,5.076239517620706e-07,3.165504722346668e-06
13192,0.010259751230478287,1.2547217011160683e-05,6.846955358241757e-08,5.388058639255178e-07,3.0109840736258775e-06
13193,0.010248293168842793,1.256119958270574e-05,6.863871249151998e-08,5.377183356358728e-07,3.000518745466252e-06
13194,0.010284210555255413,1.256921768799657e-05,6.85304328840175e-08,5.37694972990721e-07,3.138178726658225e-06
13195,0.009795151650905609,1.2600959053088445e-05,6.90284949200759e-08,5.386173711485753e-07,2.9609045668621548e-06
13196,0.01019337959587574,1.2795757356798276e-05,6.990892131852888e-08,5.281064545670233e-07,2.8517395094240783e-06
13197,0.010266936384141445,1.294586490985239e-05,7.104309673877651e-08,5.288466127240099e-07,3.0002206585777458e-06
13198,0.01018565148115158,1.354584856017027e-05,7.12884258291524e-08,5.398481448537495e-07,3.387625383766135e-06
13199,0.010510589927434921,1.3582402061729226e-05,7.154859105185096e-08,5.418270347945509e-07,3.3086651001212886e-06
13200,0.01052009966224432,1.362342300126329e-05,7.207274421716647e-08,5.400244162956369e-07,3.3795147373893997e-06
13201,0.010524969547986984,1.3633045455208048e-05,7.178326910661781e-08,5.431452905213519e-07,3.3715505196596496e-06
13202,0.010539213195443153,1.3719906746700872e-05,7.30824893935278e-08,5.503953275365348e-07,3.3684175377857173e-06
13203,0.011787492781877518,1.4214121620170772e-05,8.989808719661596e-08,3.0293841746242833e-07,3.876878508890513e-06
13204,0.01184377446770668,1.4221799574443139e-05,8.914034310691932e-08,3.0950195650802925e-07,3.8881007640156895e-06
13205,0.011775823310017586,1.438577692169929e-05,9.164981662479477e-08,3.094958458405017e-07,3.8026084894227097e-06
13206,0.010526394471526146,1.5016917132015806e-05,7.758642794897241e-08,6.534001499858277e-07,3.499983449728461e-06
13207,0.00205243774689734,2.072888491966296e-07,5.85607048964043e-11,2.373780727538133e-09,4.943177600580384e-08
13208,0.0024212601128965616,4.5468323150998913e-07,2.712629287859869e-10,1.0624901847222645e-08,1.3992961100939283e-07
13209,0.002403122838586569,5.277900072542252e-07,3.5565400624548715e-10,1.3757212258269647e-08,1.4666719039269083e-07
13210,0.0023942638654261827,5.296233780427428e-07,3.5899608286094065e-10,1.3844914548144516e-08,1.4569988593393646e-07
13211,0.002396351657807827,5.301965870785352e-07,3.5647054752452334e-10,1.3794776876352444e-08,1.4630057876274805e-07
13212,0.00445477245375514,1.1627192861851654e-06,1.5473213821337595e-09,3.2629060342515004e-08,2.557417815296503e-07
13213,0.006059909239411354,2.57718807006313e-06,7.019826053777933e-09,8.986623356577184e-08,5.90765750985156e-07
13214,0.006738693919032812,4.49343451691675e-06,1.9352173197262346e-08,1.0475503842144462e-07,1.0457969210619922e-06
13215,0.006762765813618898,4.494122549658641e-06,1.9291459096848484e-08,1.0232803759890885e-07,1.0485347274880041e-06
13216,0.006790618412196636,4.528956196736544e-06,1.9723762179069126e-08,1.0777004888495867e-07,1.0576043223409215e-06
13217,0.006737209856510162,4.763402102980763e-06,2.1470686561997354e-08,1.121551349569927e-07,1.0720531236074748e-06
13218,0.00672848429530859,4.816111868422013e-06,2.193825565655061e-08,1.1151636414297172e-07,1.1428039670136059e-06
13219,0.008757567964494228,4.850717687077122e-06,1.8153221148509147e-08,9.524801214411127e-08,1.1840721754197148e-06
13220,0.008824115619063377,4.926576366415247e-06,1.8671078905185823e-08,9.690035795983931e-08,1.1318248880343162e-06
13221,0.009575489908456802,5.284088729240466e-06,1.9720069133200013e-08,1.0640778214110469e-07,1.2621820815184037e-06
13222,0.006742032710462809,5.403832346928539e-06,2.59403662994373e-08,1.1488068452081279e-07,1.097791709980811e-06
13223,0.006705594714730978,5.6387375479971524e-06,2.8073614544155134e-08,1.1361137808307831e-07,1.2936139910380007e-06
13224,0.006711370777338743,5.6485905588488095e-06,2.815427357916178e-08,1.131716373947711e-07,1.308752985096362e-06
13225,0.00685492530465126,6.517850579257356e-06,3.5257322394954826e-08,1.1013911205282056e-07,1.6089995824586367e-06
13226,0.007046098355203867,6.585115443158429e-06,3.6415190862726377e-08,1.0666464334008197e-07,1.582774871167203e-06
